0.091788,-0.26063
-0.42864,0.4286
1.4902,0.92639
0.34646,-1.1952
0.60937,0.27931
12.296,9.5946
9.0277,7.3691
10.61,9.9787
-2.4331,-1.3145
-1.6708,-2.2369
8.1575,7.6768
-1.3565,-1.1107
9.3262,9.2757
10.011,11.788
8.3121,8.4284
-1.3756,-0.49108
0.97257,-1.057
0.37914,-0.022868
8.2097,6.6582
0.96134,0.027574
10.806,13.447
0.26557,0.83996
0.96807,1.1028
-3.8621,-1.8156
-2.3036,-0.17147
-0.87091,0.45403
0.94419,-1.0843
-0.69838,0.056585
-1.3155,0.22168
0.18493,-0.22154
-3.4966,-1.9775
0.056224,-0.23726
0.79997,-0.070035
9.0673,8.6083
0.96064,1.1216
-1.99,-0.5413
1.0382,0.34515
-0.49479,-0.15954
2.4575,2.1043
10.521,8.8384
8.2455,7.1509
-1.3876,-0.68216
0.49594,0.84141
11.081,10.02
10.669,11.046
11.242,11.787
1.976,0.97282
9.1038,9.9952
3.1036,0.14185
-0.60368,-0.34128
10.447,9.7156
-1.1763,-0.073007
0.098333,-0.24643
-0.24888,-0.58051
8.0132,6.0398
3.7438,4.1407
10.818,12.042
-3.018,-1.5525
-3.8022,-1.2656
8.5157,3.084
0.20956,0.097357
10.197,9.2072
-0.28967,-0.54244
9.4327,7.1122
10.594,11.766
0.60473,-0.6271
0.24131,0.2186
1.1895,1.0361
-1.3455,-0.26826
7.5676,6.8671
1.5507,0.5519
11.031,10.547
-1.2872,-0.036183
10.407,9.7148
-0.52543,0.51018
-0.59739,0.80055
1.5029,0.86539
8.348,11.419
8.0761,9.1146
10.841,11.056
-0.98811,-0.52253
8.6897,7.3387
0.45768,1.4049
10.587,10.26
-0.82552,-0.14774
12.153,12.31
1.001,0.78468
-0.92529,-0.097887
-2.099,-0.16606
-0.93237,0.12952
3.2861,1.9806
0.49385,-0.43315
2.129,0.67538
10.311,12.236
8.3304,11.213
-0.67568,-0.84508
0.19037,-0.32647
-2.2424,-0.49613
9.5859,10.071
2.8679,0.69894
0.77409,-0.62847
1.0107,0.02519
-1.6588,0.19416
11.326,12.669
-0.22438,-1.021
-0.71451,-0.18641
1.4269,-1.2024
1.4915,1.7917
8.8691,9.6474
1.3942,-0.15513
2.2208,1.7142
9.9626,10.739
9.5149,9.6388
-0.41502,0.24072
9.8957,6.3426
0.91239,-0.27938
9.5362,7.1941
1.4268,0.58728
-1.2504,-0.15561
1.1742,0.76622
-0.87747,-2.4218
-0.84815,-0.46493
0.16693,0.60936
0.94835,0.88353
0.82126,0.88646
-2.7959,-0.68212
10.03,9.061
-0.26589,-0.51444
10.788,11.588
10.832,8.9567
1.8402,1.4595
1.6882,1.2866
0.33935,0.64071
10.641,10.149
10.396,10.197
-3.8373,-0.61458
-2.37,-1.2636
-0.90292,0.29966
11.451,11.874
-0.0009133,0.40302
11.08,10.136
10.572,11.385
1.6089,-0.031251
10.886,14.711
9.5043,7.731
10.393,11.011
9.6709,8.9233
-0.32677,-1.1965
1.4593,-0.42232
1.3539,1.6073
9.0277,9.9546
7.7749,6.2442
-0.10587,-1.7074
11.771,12.213
9.6016,10.766
0.43574,0.075034
-0.34216,-0.93374
0.19808,-0.56597
8.1658,11.472
2.6021,-0.69231
9.1853,8.9828
8.0965,8.043
-1.8488,-0.62558
1.1229,-0.39771
11.846,11.18
3.5015,0.68328
0.32162,-0.68973
1.442,-0.96958
-0.76531,0.50674
0.80983,-0.2054
2.2247,0.46851
0.21639,0.33481
4.1633,1.614
0.025219,0.054011
-0.41267,0.51408
-1.0865,-0.26311
-1.5278,-1.6786
8.7284,8.9853
1.1974,0.93198
-1.2506,-1.1885
-2.0451,-1.1142
-0.81568,0.02466
-0.90605,-1.221
-1.24,0.90229
0.3744,0.22702
11.403,11.583
10.53,10.272
0.56549,-1.4873
7.8667,6.3613
9.9629,6.1729
0.23709,0.057197
-0.18834,0.46969
10.713,7.9564
10.438,10.978
11.196,9.7987
0.19451,1.3042
7.5023,5.6481
10.793,11.964
-0.3337,-0.7583
-1.8045,-1.1064
10.816,9.5019
0.63397,1.3684
10.827,11.139
0.48865,0.55289
-1.5897,-0.79976
11.334,12.45
-1.0579,-0.42377
9.32,9.6635
-1.0018,-0.54277
-2.8115,-0.0074689
11.158,10.323
0.59821,-0.50449
8.6572,10.321
9.7199,12.483
11.134,12.915
0.63627,-0.46977
0.4755,0.81742
12.298,12.304
1.3757,-0.94883
3.0135,2.151
8.1437,8.2396
-1.3178,-1.1167
11.114,8.5581
11.851,14.921
1.6609,-0.21149
-1.053,0.27016
-3.0434,-0.70274
-0.82846,-0.70593
-3.1564,-1.7671
1.429,-0.35331
11.349,13.556
1.1417,0.25964
11.414,12.548
-0.62436,-0.63792
-3.1428,-1.2867
9.5214,11.986
10.568,13.18
9.0953,8.8165
0.020576,-0.26999
1.7694,1.1035
9.595,9.6053
0.3351,0.17224
0.16013,0.060591
1.7721,1.0449
1.4485,0.88776
-1.5322,-1.4017
9.4768,10.375
-3.9608,-0.96873
0.77425,-0.84077
-0.85227,1.2284
-2.3783,1.0962
3.5096,1.3524
-0.73932,-0.60774
3.0764,-2.2656
-0.64862,-1.5637
3.5601,0.58787
10.26,9.2047
1.5706,0.15438
11.903,14.588
-1.1328,0.63648
-0.11556,0.021324
4.3716,1.7954
-0.31623,0.65021
-0.8098,-0.031815
-0.94666,0.55539
-2.0992,0.53928
10.341,12.381
-3.0224,-1.035
0.97153,0.41354
11.193,12.616
0.74403,1.2173
-0.71531,-1.8061
6.6838,3.9853
12.305,12.214
7.4502,10.132
-1.4408,-1.632
3.623,-0.59404
10.873,11.291
-3.4975,-0.8161
-3.8171,-1.9398
10.766,10.618
-2.4031,-0.28869
-5.5302,-0.82613
8.884,8.2337
7.934,5.0431
-1.3494,-0.66973
12.636,11.272
-3.4182,-1.7089
-0.43495,0.4985
0.080956,1.4588
0.21907,-0.27899
-3.8561,-0.24778
10.951,9.137
-0.18992,1.12
9.3865,9.7904
9.4276,9.5759
-0.58973,-0.53851
9.769,10.43
9.6228,9.8871
1.2628,-1.0208
1.057,-0.069431
2.4467,0.1787
-0.005815,0.34562
2.4753,0.16399
10.551,8.512
-0.72536,-0.39323
-0.77387,-0.53784
-0.24236,-0.62247
9.0012,7.8467
2.5415,1.4327
11.283,11.145
0.34087,0.39198
-1.2056,0.20658
8.1432,8.1566
2.0278,-0.39964
2.3725,1.7484
0.30339,0.52696
-2.2467,-0.95793
-0.60372,0.035494
0.38438,0.10485
10.466,10.013
3.2568,0.66548
0.065664,0.48535
11.148,12.268
0.16964,-0.37989
10.148,10.536
-1.1163,-0.38664
1.9403,1.7139
-1.8975,-0.60046
-2.3293,-1.2271
8.4616,8.9978
2.1532,2.1323
10.976,10.12
10.888,11.727
2.605,0.33904
1.227,1.453
2.6092,1.3144
-3.6509,-1.4827
1.518,1.6091
2.2028,1.2837
0.86165,-0.16629
-5.1827,-3.0777
-1.6215,-1.4881
-1.3972,-0.59128
10.183,12.681
-0.17392,0.84679
-2.9777,-1.0335
-2.8831,-1.7772
8.7464,6.4837
-0.54855,-0.34195
11.414,10.688
0.77524,1.5566
-0.87814,-0.51331
-0.68756,-1.7589
1.9106,-0.17668
8.7485,6.5198
1.3565,1.3647
1.0632,-0.47846
-0.53252,-0.8901
-0.29535,-0.22238
1.3877,0.301
-0.2562,-0.619
-0.66799,-0.49181
8.522,7.4885
-0.91588,0.41682
-2.3231,-1.2166
-1.4639,-1.5574
7.3607,4.5329
2.8731,1.3256
-0.90332,0.12083
-0.097125,0.83809
0.15825,-1.9566
-0.23852,-0.57907
-1.2696,-1.0153
1.8447,1.3784
12.149,14.222
0.22571,1.3341
10.762,8.4394
12.502,12.229
-0.21893,0.91302
11.509,11.281
0.63397,0.79091
0.14233,-0.57676
0.39842,-0.031839
-1.1565,0.24975
8.7645,7.1845
-0.57692,0.66199
3.8327,-0.46238
1.2625,0.28508
1.8892,1.9554
2.3073,2.1478
-0.25804,0.7227
0.16688,0.95922
0.28179,-0.73497
0.1936,0.58805
8.1014,7.9954
9.1895,8.8503
-1.1201,-0.33014
0.6672,0.91648
10.549,12.171
-0.82185,-0.037196
8.3499,9.0478
12.069,12.415
1.7844,0.76695
10.951,10.747
9.4367,11.604
-0.045408,0.78241
-1.0456,1.7745
-2.8904,-0.15902
8.899,10.993
-1.5022,-0.42546
-0.13091,0.52089
-0.23041,-0.29188
1.7693,-0.64085
10.414,8.2071
-2.1978,-0.81084
8.9137,9.4556
1.2632,0.74042
10.051,7.7961
3.0006,-0.088211
0.95106,-0.59108
-1.2385,1.1534
-0.28288,-1.2395
-1.0816,-0.59279
0.8447,0.098105
10.962,10.1
10.046,10.771
8.1014,8.7456
10.691,13.321
9.2943,6.6409
1.4029,0.60071
9.1231,8.1504
4.1019,2.1534
1.9312,-0.21508
-1.4309,-0.71798
-1.2927,0.039508
9.8192,8.6417
4.6343,5.2844
-1.0733,-1.1197
0.12589,-1.1124
9.7757,9.6571
-1.029,-0.50466
10.862,11.487
-2.5711,-1.9545
-1.9437,-0.028541
7.7244,4.1965
-1.0797,-0.91956
-0.51706,0.11269
-0.62514,-0.69781
0.10716,0.46561
0.10569,0.51595
-1.3204,-0.063969
0.59011,0.24919
-0.37884,0.62002
5.0537,4.3729
10.739,10.71
1.7531,1.5643
-1.6376,-0.053333
-3.6802,-2.3765
10.74,10.108
2.6199,1.6281
9.7508,9.627
11.088,10.702
0.015442,-1.5693
-0.46358,0.25063
10.495,9.996
9.4463,9.6548
1.1758,-0.059914
2.1542,1.499
11.775,11.694
-0.79385,0.46666
7.8589,3.1217
9.993,12.266
-2.5934,-0.77937
8.9625,8.0242
-1.5839,-0.58506
4.1936,0.71834
8.1916,7.8895
8.0565,9.3841
2.2876,1.007
10.856,10.962
0.41484,1.0639
13.139,14.856
0.79481,-0.091882
7.4843,6.6099
9.3191,9.3681
-0.27124,0.63457
-0.31257,0.50791
1.7859,0.096459
9.3807,9.5535
-2.1806,-0.78603
-0.54106,1.4146
0.63678,0.22339
-2.5382,0.15471
10.308,9.7088
-0.49028,-0.86662
-0.72876,-1.5019
-0.4089,-0.12106
-1.3926,-0.29391
8.391,10.283
4.5173,1.8159
0.57285,-0.67858
0.19883,0.60388
1.1794,0.85875
9.3345,10.498
9.5064,7.0354
10.199,10.207
-1.1441,0.21062
10.862,10.032
11.952,15.731
-2.6654,-1.4692
0.4661,0.93342
10.911,10.804
0.85653,-0.14187
10.742,10.362
10.115,9.1344
-3.0756,-1.1407
-0.57786,-0.746
-0.055864,0.74503
10.262,8.6906
-1.9347,-1.5685
1.8449,0.23974
10.052,9.5051
10.656,11.087
-1.0695,-0.15099
10.578,10.884
0.66731,0.30142
0.29245,1.1926
8.764,10.434
-0.79939,0.095263
0.2014,-0.32154
0.75782,1.0924
0.189,-0.3218
0.96856,0.37942
-0.16644,-1.4369
1.364,-0.8081
2.3967,1.423
7.602,6.2211
-0.5241,0.47605
2.2534,1.4265
9.281,11.007
-1.3231,-0.80469
-1.6751,-0.31136
-1.993,-0.54959
0.7632,0.34901
9.6786,9.3043
0.23503,0.743
9.9414,10.661
-1.2408,-0.079604
12.124,9.8193
3.2433,1.5589
-2.2026,-0.13799
11.914,13.465
2.5885,1.1344
8.2701,8.3201
12.184,11.48
0.021539,1.4308
9.2237,11.728
1.1717,1.7244
0.55636,-1.0471
-0.28914,-0.47506
-1.3437,-1.5965
-1.1074,-0.90011
3.2499,1.3549
0.59098,-1.7984
12.053,12.967
9.6584,11.419
-0.45416,-0.20137
9.9898,8.3882
10.821,10.146
-1.0794,-0.52382
10.723,9.9514
-0.3537,-0.33986
-0.43524,-0.67203
-0.37739,0.1037
2.9547,0.9768
12.953,12.841
-3.9054,-1.0895
-0.47777,0.5542
9.7065,12.245
0.136,-0.72631
10.608,9.8419
-2.6937,-0.41683
-3.5101,-0.41088
-2.0281,-0.24546
0.62478,-0.048525
10.176,11.063
9.0053,7.4278
-0.19251,-0.09013
11.99,13.289
0.43499,0.042456
10.078,4.9782
-0.17924,0.73569
-0.38093,-0.18284
3.3278,1.5845
1.73,0.21423
-1.104,-1.2463
8.9209,11.346
0.2242,1.0104
11.64,13.68
9.5065,9.8564
11.381,9.3877
0.019999,0.21759
0.75796,0.16314
-2.6508,0.45972
-1.5808,-0.7228
1.4131,0.18919
11.966,12.302
-0.51782,-0.5884
-0.7582,-0.5496
11.959,11.44
-4.0437,-2.4401
0.77979,0.14231
-0.51164,0.51512
2.1571,0.2469
2.5381,0.031367
-2.1453,0.88171
9.1404,11.134
4.2577,2.1554
11.16,13.856
11.227,11.812
10.647,11.173
0.69358,0.1488
-0.78917,-1.0197
10.1,10.325
0.84068,-0.81955
8.7401,10.516
10.256,9.7508
8.702,8.2367
8.7876,5.3568
-0.51219,-0.26696
1.2387,0.56984
14.372,19.909
12.965,20.145
1.4002,9.1804
1.7654,8.5207
1.6011,8.002
18.672,21.611
14.146,19.317
2.2197,11.021
2.9723,11.805
2.2692,9.6697
12.787,18.496
1.5492,9.1551
1.83,12.428
1.8337,9.5763
14.147,19.321
13.534,19.95
0.93188,7.682
2.4233,11.555
2.8688,8.6865
1.8632,7.1198
2.7262,9.985
14.319,19.332
17.102,21.128
2.7124,12.526
2.9837,12.543
2.7563,11.798
4.2407,11.071
1.9862,11.374
3.1481,12.145
12.742,19.361
12.817,18.958
16.902,20.845
18.207,20.609
-0.099016,8.5092
2.2945,10.616
14.055,19.73
1.7826,8.0453
2.9836,11.416
-1.247,9.1302
2.7797,9.9367
16.754,20.822
16.493,20.576
14.56,20.821
16.631,21.134
2.3075,10.191
20.247,22.871
0.11082,7.797
16.327,20.079
3.1951,14.368
2.1323,11.325
17.223,21.699
16.098,19.831
1.7109,9.0478
1.066,9.6783
2.2445,11.629
11.656,19.666
1.6718,10.123
13.263,20.027
2.1507,11.314
0.065132,7.642
16.295,20.554
2.2776,10.907
3.0158,10.252
16.15,20.549
13.881,19.434
12.723,18.603
3.245,10.913
2.9887,9.7181
2.6562,13.617
3.3765,13.954
3.4562,12.516
10.322,18.859
2.7327,10.07
12.961,19.142
14.628,20.636
3.6102,10.837
3.2561,11.813
3.1371,10.416
14.261,19.801
4.5491,12.68
1.3385,7.9523
17.276,21.214
14.375,20.826
1.9644,8.572
13.115,19.091
14.623,19.904
2.529,11.095
0.81273,10.188
13.762,20.195
2.0828,11.221
0.99675,5.9041
2.9287,10.868
0.34206,9.6446
2.4169,11.348
1.0704,7.6775
-0.46808,7.988
2.3616,12.197
0.82433,9.318
4.2283,14.443
16.257,19.528
15.616,20.118
14.003,19.787
2.3608,11.727
1.1951,10.911
-0.16477,7.911
0.53308,8.4224
2.1322,9.2337
2.9745,10.273
0.88015,10.486
2.9646,12.74
2.9687,10.435
2.2793,9.9392
2.5642,13.927
2.2606,9.7626
2.8714,10.943
1.9937,10.123
2.5979,9.6674
16.677,21.186
1.0512,10.004
3.4788,12.062
0.78434,8.3298
0.68719,7.3909
1.7413,7.9986
17.039,20.349
1.5136,10.732
1.3796,8.7613
2.254,10.941
1.0352,8.4616
1.0784,8.9566
10.607,17.765
0.52141,9.6295
1.3415,9.7398
14.425,19.279
2.6823,13.582
1.5575,8.8164
3.1535,13.706
2.0511,8.6717
12.9,19.132
1.3891,7.9466
2.2936,8.948
11.466,17.785
2.8528,9.263
1.5997,6.7407
2.2731,9.5239
1.823,8.2526
3.0509,9.8296
0.87628,9.2038
1.9662,9.6626
17.834,22.152
0.25554,9.06
-0.066701,8.9149
2.2278,10.909
2.2469,10.491
1.5777,10.822
14.147,18.792
12.552,18.003
0.60302,7.8833
0.92616,10.159
0.077962,9.0113
2.2757,9.7787
2.5599,11.768
1.6498,10.412
1.3414,11.699
17.546,20.253
2.8654,10.333
2.0041,9.9803
12.983,18.948
1.0145,9.032
16.742,21.445
15.171,20.65
2.881,12.492
0.86618,7.5802
2.4966,9.3155
11.447,18.188
17.066,20.658
2.496,11.537
2.3793,7.7675
2.9388,10.777
2.1593,7.5877
0.52357,8.9429
1.544,10.717
15.661,20.091
16.338,20.524
13.007,19.323
1.5794,8.7713
2.6678,10.576
1.392,8.0258
1.9041,8.2481
0.25347,7.06
2.153,12.22
1.7364,11.451
13.849,20.291
1.1354,10.122
17.181,21.514
11.137,18.78
1.7513,9.4208
13.887,19.19
1.2836,10.473
1.0327,8.8034
1.3575,11.929
14.311,19.18
3.1727,12.659
1.6535,8.454
16.032,20.257
1.3722,10.213
3.5306,13.261
3.573,12.067
3.8249,8.5819
2.9163,10.166
1.7039,11.499
1.3778,9.3653
15.241,20.083
1.8439,9.6085
17.99,21.332
0.63959,7.7718
15.737,21.003
16.612,21.303
15.915,21.085
2.4354,9.6261
1.8994,10.841
3.0214,10.418
3.1356,12.89
2.4944,11.215
3.2444,11.575
2.5159,8.1874
2.988,12.078
3.5433,11.506
1.6807,9.1001
1.1789,7.8316
13.347,19.385
1.6519,10.505
0.44305,9.8869
18.456,21.237
1.4237,10.039
1.2863,9.3702
1.163,9.7965
2.048,11.444
0.54322,9.0284
1.5983,10.304
0.06499,7.2213
1.3768,8.7403
15.838,19.889
18.901,21.584
2.9038,10.303
1.2942,8.2718
2.2055,9.5923
18.374,21.888
13.758,19.147
3.076,9.6219
13.39,19.236
2.1162,9.3083
3.77,12.658
3.2887,12.947
0.7496,6.9634
10.597,18.058
2.4458,7.9611
1.1059,7.9603
15.634,20.175
2.0843,10.516
1.7941,9.8073
1.6164,9.5389
2.621,11.522
11.92,19.44
1.9911,12.334
3.0634,10.355
1.5952,6.5861
18.53,21.212
2.5872,7.9519
14.107,20.137
13.498,19.517
14.222,19.321
2.8094,12.024
16.711,20.672
2.7528,11.887
15.991,21.301
12.186,18.758
13.711,20.014
1.8931,8.7617
13.104,18.903
1.94,9.6501
4.2358,12.304
17.105,20.933
2.4092,11.435
1.8033,10.914
10.372,17.815
2.0329,9.1905
16.958,21.34
15.995,20.555
1.9396,9.5328
14.39,19.564
14.097,19.211
0.71615,9.6755
14.887,19.531
1.7133,7.1735
2.0626,8.1808
1.9888,11.501
15.279,20.176
2.7092,12.917
1.8184,10.573
1.0448,9.2035
1.9215,11.21
10.659,18.295
1.7114,12.278
1.8816,8.486
13.878,18.988
12.911,18.325
1.2474,6.9935
1.3218,8.6812
1.6809,9.2449
1.2375,8.4922
1.9316,11.194
2.6327,9.4608
2.9824,11.582
2.7011,12.325
14.844,19.406
3.0172,8.9406
1.9846,9.9827
13.522,19.135
1.5992,10.413
3.0337,14.872
16.377,20.621
12.869,18.749
15.654,20.333
1.5371,9.8923
2.3869,11.881
3.0901,12.166
1.9041,9.7499
-0.24311,7.1226
15.583,21.223
0.73692,10.746
9.4065,17.172
1.9529,10.701
2.0502,9.3939
1.137,10.439
16.747,20.026
12.631,18.537
15.412,19.812
16.439,20.601
0.13095,9.5403
0.53008,8.2926
2.0336,12.212
16.452,20.139
16.601,20.215
2.2168,10.483
0.088496,5.717
16.171,20.861
1.7613,12.525
2.1064,9.1635
14.758,19.781
17.298,21.453
2.6332,9.8255
2.1561,9.1749
1.8043,9.1887
15.779,20.465
2.5542,10.662
13.872,20.39
2.2186,11.332
2.7054,10.972
1.2703,9.6019
1.5104,10.273
3.5453,8.1649
2.8752,9.99
2.8224,10.638
1.272,10.557
2.3618,9.138
1.1288,11.81
2.8902,12.005
2.263,9.6306
1.7895,11.768
0.79249,9.0309
2.7118,8.8424
2.5753,11.856
3.5613,10.737
12.583,18.685
1.4644,10.475
0.8634,10.797
4.5644,11.976
16.717,21.179
1.7026,10.762
14.806,19.022
1.4828,8.5922
1.0593,9.6031
15.906,20.138
2.4512,10.161
2.3226,9.398
0.29763,7.2853
1.346,11.898
2.1643,11.411
16.018,20.674
15.034,20.014
15.078,20.429
15.57,20.151
3.4838,10.841
15.32,20.203
3.0166,10.36
2.3933,10.42
16.188,19.726
13.918,19.176
13.679,19.153
1.5326,8.4034
15.459,19.514
2.767,10.853
2.281,10.022
-0.074561,9.0115
3.6236,9.8505
2.13,8.4951
2.5881,8.9976
2.5852,12.09
18.223,21.035
15.205,20.065
13.089,18.628
16.242,20.892
2.0282,11.686
1.031,8.861
0.94104,9.3707
0.57748,9.8214
2.5478,10.895
12.117,19.457
3.6888,10.484
2.4099,9.7153
2.6243,11.67
12.246,18.631
